place_id,type,persons,latitude,longitude
2057760,Household,1,41.80077358,-87.58454187
2057761,Household,4,41.80119817,-87.58586352
2057762,Household,1,41.80075528,-87.58587081
2057763,Household,3,41.80164718,-87.58582818
2057764,Household,2,41.79961366,-87.58609825
2057765,Household,1,41.8022798,-87.58890598
2057766,Household,2,41.80032171,-87.5860939
2057767,Household,1,41.80103233,-87.58620992
2057768,Household,1,41.80024865,-87.5856065
2057769,Household,2,41.80173033,-87.59184177
2057770,Household,2,41.80174491,-87.5856069
2057771,Household,1,41.80093693,-87.58847302
2057772,Household,1,41.80093646,-87.58989065
2057773,Household,2,41.80194594,-87.58523837
2057774,Household,2,41.80142339,-87.58984792
2057775,Household,1,41.80022583,-87.58549016
2057776,Household,3,41.80146213,-87.59139611
2057777,Household,2,41.80130548,-87.58972656
2057778,Household,1,41.80106231,-87.58926863
2057779,Household,2,41.80083413,-87.585307
2057780,Household,3,41.80191724,-87.59037998
2057781,Household,1,41.80093453,-87.58938177
2057782,Household,4,41.80144835,-87.58500238
2057783,Household,2,41.8014268,-87.58962738
2057784,Household,3,41.80012543,-87.58631978
2057785,Household,1,41.80143993,-87.58588321
2057786,Household,1,41.80172133,-87.58749653
2057787,Household,2,41.79990919,-87.58310425
2057788,Household,1,41.80195591,-87.59109739
2057789,Household,2,41.80091583,-87.58556708
2057790,Household,3,41.80048768,-87.58564721
2057791,Household,1,41.79961337,-87.58611311
2057792,Household,1,41.80106268,-87.586381
2057793,Household,2,41.80133337,-87.58625864
2057794,Household,2,41.8009345,-87.58937264
2057795,Household,3,41.80059873,-87.58426706
2057796,Household,1,41.80098243,-87.58576272
2057797,Household,4,41.80191979,-87.58938887
2057798,Household,3,41.80164267,-87.58578708
2057799,Household,4,41.799634,-87.58408322
2057800,Household,2,41.80144683,-87.58539731
2057801,Household,1,41.799634,-87.58423879
2057802,Household,1,41.80076458,-87.58565874
2057803,Household,1,41.80118511,-87.58543832
2057804,Household,1,41.80000719,-87.58535048
2057805,Household,1,41.80201191,-87.58735916
2057806,Household,1,41.80229441,-87.5816929
2057807,Household,2,41.80146054,-87.58651334
2057808,Household,1,41.80192038,-87.59010375
2057809,Household,2,41.80158501,-87.58588995
2057810,Household,3,41.79996542,-87.58611534
2057811,Household,3,41.80093522,-87.58956274
2057812,Household,2,41.80160132,-87.59056631
2057813,Household,1,41.80036308,-87.5866587
2057814,Household,2,41.80222009,-87.59051115
2057815,Household,1,41.80190904,-87.59174267
2057816,Household,2,41.80023714,-87.58542064
2057817,Household,1,41.80198328,-87.59074584
2057818,Household,2,41.80032134,-87.58550121
2057819,Household,1,41.80203203,-87.59015392
2057820,Household,2,41.79987216,-87.58434898
2057821,Household,1,41.80125838,-87.58553629
2057822,Household,1,41.79973448,-87.58443028
2057823,Household,1,41.80082943,-87.58638922
2057824,Household,2,41.80128532,-87.58724898
2057825,Household,2,41.8012159,-87.58655416
2057826,Household,2,41.80085598,-87.58430123
2057827,Household,1,41.79953101,-87.58790501
2057828,Household,1,41.80209435,-87.58635791
2057829,Household,1,41.80096889,-87.58434303
2057830,Household,1,41.80152007,-87.58976828
2057831,Household,2,41.80081989,-87.58639536
2057832,Household,1,41.80088751,-87.58436245
2057833,Household,2,41.80130094,-87.58396866
2057834,Household,1,41.8001124,-87.58504544
2057835,Household,1,41.80233469,-87.58956211
2057836,Household,1,41.80167641,-87.58886116
2057837,Household,2,41.80194508,-87.58728147
2057838,Household,1,41.79969326,-87.58277296
2057839,Household,2,41.80002654,-87.58567524
2057840,Household,1,41.80087534,-87.5865885
2057841,Household,3,41.80141519,-87.58961699
2057842,Household,1,41.80181759,-87.58196572
2057843,Household,1,41.80107859,-87.58516451
2057844,Household,1,41.80229297,-87.58987353
2057845,Household,1,41.80097692,-87.5850334
2057846,Household,3,41.79997642,-87.58547745
2057847,Household,2,41.80230343,-87.58613016
2057848,Household,2,41.80179242,-87.59069077
2057849,Household,5,41.80234792,-87.58646519
2057850,Household,2,41.80012194,-87.58564474
2057851,Household,2,41.8023364,-87.58834392
2057852,Household,4,41.80099862,-87.58613347
2057853,Household,1,41.799634,-87.58466901
2057854,Household,1,41.8020264,-87.59010151
2057855,Household,1,41.80049961,-87.58565965
2057856,Household,3,41.80146305,-87.59083451
2057857,Household,1,41.80216234,-87.58986201
2057858,Household,2,41.80067672,-87.58625014
2057859,Household,2,41.80093497,-87.58899708
2057860,Household,4,41.80059852,-87.5866022
2057861,Household,2,41.80011481,-87.58521792
2057862,Household,2,41.80099587,-87.58534883
2057863,Household,2,41.8012293,-87.59034074
2057864,Household,2,41.80011534,-87.58609959
2057865,Household,2,41.8012434,-87.58530579
2057866,Household,3,41.79969296,-87.58402593
2057867,Household,2,41.80168341,-87.58520281
2057868,Household,1,41.80038661,-87.58415867
2057869,Household,2,41.80234903,-87.5865861
2057870,Household,1,41.80094174,-87.58501579
2057871,Household,1,41.80105426,-87.58524431
2057872,Household,4,41.80093789,-87.59085184
2057873,Household,1,41.80233809,-87.58577885
2057874,Household,1,41.80159964,-87.58528201
2057875,Household,1,41.79963399,-87.58474418
2057876,Household,2,41.80099993,-87.58749536
2057877,Household,1,41.80234521,-87.58616987
2057878,Household,2,41.80103175,-87.58630627
2057879,Household,1,41.80068942,-87.58546433
2057880,Household,1,41.80157966,-87.58602946
2057881,Household,2,41.80004296,-87.5852843
2057882,Household,2,41.80187648,-87.59001874
2057883,Household,2,41.80024018,-87.58593449
2057884,Household,1,41.79963399,-87.58493505
2057885,Household,1,41.80113095,-87.58580133
2057886,Household,1,41.80139248,-87.58607425
2057887,Household,1,41.80032824,-87.58169122
2057888,Household,3,41.80062295,-87.5854924
2057889,Household,2,41.80070774,-87.58423399
2057890,Household,2,41.80214886,-87.58647997
2057891,Household,1,41.80209864,-87.58606103
2057892,Household,1,41.8012989,-87.5907084
2057893,Household,1,41.80138345,-87.58617962
2057894,Household,1,41.80203371,-87.588905
2057895,Household,1,41.80093607,-87.59132122
2057896,Household,2,41.80028065,-87.58451151
2057897,Household,1,41.80138251,-87.58986554
2057898,Household,2,41.79960613,-87.58645878
2057899,Household,2,41.80035155,-87.58509546
2057900,Household,1,41.80223327,-87.58377308
2057901,Household,1,41.80116317,-87.58476619
2057902,Household,1,41.80104994,-87.58639814
2057903,Household,1,41.80126714,-87.58653638
2057904,Household,1,41.80121446,-87.58931926
2057905,Household,1,41.80191696,-87.58684874
2057906,Household,1,41.80020258,-87.58453696
2057907,Household,2,41.80170052,-87.59107577
2057908,Household,2,41.80067907,-87.58424435
2057909,Household,2,41.80220671,-87.59106507
2057910,Household,3,41.80125309,-87.58629997
2057911,Household,3,41.80006308,-87.58540823
2057912,Household,1,41.79963399,-87.58373343
2057913,Household,2,41.79963399,-87.58388476
2057914,Household,2,41.80057845,-87.58486917
2057915,Household,2,41.80023025,-87.58451476
2057916,Household,1,41.80131996,-87.58499929
2057917,Household,1,41.80096734,-87.58560098
2057918,Household,2,41.80016471,-87.58622922
2057919,Household,1,41.80148396,-87.58423989
2057920,Household,2,41.79962298,-87.58561686
2057921,Household,1,41.80041697,-87.58525809
2057922,Household,4,41.80075051,-87.58424665
2057923,Household,1,41.80145907,-87.58931003
2057924,Household,1,41.80212053,-87.5916729
2057925,Household,1,41.80069136,-87.58622368
2057926,Household,2,41.80151447,-87.58552287
2057927,Household,1,41.80233447,-87.58906295
2057928,Household,1,41.799634,-87.58406471
2057929,Household,3,41.799634,-87.58447369
2057930,Household,1,41.80154622,-87.58565281
2057931,Household,1,41.79963399,-87.58275978
2057932,Household,1,41.80120756,-87.58457238
2057933,Household,1,41.80123229,-87.5850287
2057934,Household,4,41.80102179,-87.58496632
2057935,Household,2,41.80078676,-87.58565541
2057936,Household,1,41.80169137,-87.58973136
2057937,Household,1,41.80111902,-87.58549743
2057938,Household,1,41.80032849,-87.58660753
2057939,Household,1,41.80159024,-87.58622497
2057940,Household,1,41.80163949,-87.58513722
2057941,Household,1,41.80095195,-87.58899356
2057942,Household,1,41.80133033,-87.5857992
2057943,Household,4,41.80209897,-87.58565122
2057944,Household,2,41.80079393,-87.58537837
2057945,Household,2,41.80048644,-87.58573471
2057946,Household,4,41.80073626,-87.58559608
2057947,Household,2,41.79982694,-87.58407684
2057948,Household,1,41.80176724,-87.58537806
2057949,Household,2,41.80116282,-87.58978484
2057950,Household,2,41.80086771,-87.584463
2057951,Household,3,41.80155642,-87.59172984
2057952,Household,1,41.80215003,-87.59062341
2057953,Household,2,41.80088304,-87.58559284
2057954,Household,3,41.80068017,-87.58637523
2057955,Household,1,41.80112825,-87.59164557
2057956,Household,2,41.80233135,-87.58926196
2057957,Household,1,41.80201858,-87.59024869
2057958,Household,1,41.80201492,-87.58737061
2057959,Household,1,41.79963399,-87.5849264
2057960,Household,1,41.80088121,-87.58516116
2057961,Household,2,41.80227619,-87.58753903
2057962,Household,1,41.80152193,-87.58934926
2057963,Household,2,41.80014949,-87.58483721
2057964,Household,1,41.8016776,-87.59109865
2057965,Household,2,41.80132288,-87.5863105
2057966,Household,1,41.80018197,-87.58428833
2057967,Household,2,41.79963399,-87.58290597
2057968,Household,2,41.80084649,-87.58585581
2057969,Household,3,41.80073723,-87.58612606
2057970,Household,4,41.80159756,-87.58554909
2057971,Household,2,41.80142322,-87.58641834
2057972,Household,2,41.80014517,-87.58492872
2057973,Household,3,41.79996544,-87.58489105
2057974,Household,1,41.80211894,-87.58528282
2057975,Household,1,41.79963399,-87.58287217
2057976,Household,1,41.80188185,-87.58572786
2057977,Household,2,41.80220948,-87.59183801
2057978,Household,1,41.80093837,-87.59072661
2057979,Household,2,41.79970251,-87.58567181
2057980,Household,2,41.80134177,-87.58492747
2057981,Household,1,41.80103049,-87.58465948
2057982,Household,1,41.79959444,-87.58668394
2057983,Household,1,41.80067225,-87.58551803
2057984,Household,3,41.80231343,-87.58652032
2057985,Household,2,41.80119267,-87.59058195
2057986,Household,2,41.80091101,-87.58590618
2057987,Household,1,41.8008098,-87.5866339
2057988,Household,1,41.79977355,-87.58450883
2057989,Household,1,41.80149137,-87.58531451
2057990,Household,1,41.800906,-87.58445758
2057991,Household,2,41.80023632,-87.58517547
2057992,Household,5,41.80149311,-87.58912298
2057993,Household,2,41.80117977,-87.59064121
2057994,Household,1,41.79963399,-87.58325516
2057995,Household,1,41.79963399,-87.584788
2057996,Household,1,41.80168467,-87.59184213
2057997,Household,1,41.79963399,-87.58260508
2057998,Household,1,41.80192392,-87.58583699
2057999,Household,1,41.80016781,-87.58460439
2058000,Household,1,41.80130312,-87.58551126
2058001,Household,1,41.80096048,-87.58499572
2058002,Household,1,41.80110702,-87.58510455
2058003,Household,1,41.80206807,-87.58960851
2058004,Household,1,41.80212827,-87.59125099
2058005,Household,2,41.8023014,-87.58532847
2058006,Household,2,41.8008679,-87.58662314
2058007,Household,4,41.80083137,-87.58634931
2058008,Household,2,41.80233699,-87.59116027
2058009,Household,1,41.79996731,-87.58520076
2058010,Household,2,41.80093426,-87.58918446
2058011,Household,2,41.8014826,-87.59106803
2058012,Household,3,41.80196427,-87.58535161
2058013,Household,1,41.8000609,-87.58660586
2058014,Household,4,41.80028609,-87.58599322
2058015,Household,1,41.80179438,-87.59039547
2058016,Household,2,41.80233004,-87.59100702
2058017,Household,3,41.80173519,-87.59001279
2058018,Household,2,41.8011223,-87.58633679
2058019,Household,2,41.79963399,-87.58277933
2058020,Household,2,41.80089183,-87.58528902
2058021,Household,2,41.80166682,-87.58577952
2058022,Household,1,41.80179375,-87.5878599
2058023,Household,2,41.80195521,-87.59081851
2058024,Household,1,41.79968111,-87.58251452
2058025,Household,4,41.80076456,-87.58637083
2058026,Household,1,41.80185584,-87.58681472
2058027,Household,1,41.80152523,-87.58623084
2058028,Household,2,41.80163433,-87.59102898
2058029,Household,4,41.80129371,-87.58584974
2058030,Household,4,41.80094665,-87.58587389
2058031,Household,3,41.80124895,-87.59010953
2058032,Household,2,41.80104759,-87.5843464
2058033,Household,1,41.801309,-87.58513965
2058034,Household,1,41.80148293,-87.58912252
2058035,Household,4,41.80142363,-87.5915803
2058036,Household,2,41.80107536,-87.58576183
2058037,Household,1,41.80094665,-87.59083001
2058038,Household,1,41.80058815,-87.58529672
2058039,Household,2,41.80099952,-87.59067395
2058040,Household,2,41.80123789,-87.58467215
2058041,Household,1,41.80067857,-87.58447483
2058042,Household,4,41.80125548,-87.59061667
2058043,Household,1,41.80042538,-87.58551473
2058044,Household,2,41.80010705,-87.58588466
2058045,Household,3,41.80066658,-87.5865158
2058046,Household,2,41.80049595,-87.58523386
2058047,Household,1,41.80210387,-87.58998641
2058048,Household,2,41.8012099,-87.5850283
2058049,Household,1,41.79992969,-87.58299749
2058050,Household,1,41.80234484,-87.58612934
2058051,Household,2,41.80110277,-87.5887747
2058052,Household,2,41.801598,-87.58984947
2058053,Household,1,41.80191321,-87.58588503
2058054,Household,1,41.80216369,-87.58792034
2058055,Household,2,41.79960746,-87.58641848
2058056,Household,2,41.79961094,-87.58623884
2058057,Household,1,41.79960888,-87.58634496
2058058,Household,2,41.799634,-87.58444684
2058059,Household,2,41.80094457,-87.58530746
2058060,Household,3,41.80024537,-87.58436444
2058061,Household,1,41.79989411,-87.58534334
2058062,Household,2,41.79963399,-87.58237
2058063,Household,1,41.79970253,-87.58307563
2058064,Household,1,41.80172025,-87.59246426
2058065,Household,3,41.80103032,-87.59573979
2058066,Household,2,41.80143279,-87.59380286
2058067,Household,1,41.80233212,-87.59531179
2058068,Household,3,41.80226025,-87.59478414
2058069,Household,1,41.80122907,-87.5938469
2058070,Household,3,41.80230972,-87.596849
2058071,Household,2,41.80183861,-87.5954176
2058072,Household,2,41.80102844,-87.59453165
2058073,Household,3,41.80159405,-87.59273465
2058074,Household,2,41.80159592,-87.5945763
2058075,Household,1,41.80217091,-87.59409467
2058076,Household,1,41.80147535,-87.59231096
2058077,Household,2,41.80131118,-87.596849
2058078,Household,4,41.8010869,-87.59323504
2058079,Household,3,41.80233302,-87.59541659
2058080,Household,3,41.80130226,-87.5924861
2058081,Household,3,41.80141147,-87.59366398
2058082,Household,2,41.80088134,-87.59450795
2058083,Household,2,41.80113145,-87.59297441
2058084,Household,2,41.80098315,-87.59448096
2058085,Household,1,41.80136105,-87.59232176
2058086,Household,1,41.8018439,-87.596849
2058087,Household,3,41.80128933,-87.59259955
2058088,Household,3,41.80108608,-87.59596546
2058089,Household,2,41.80155422,-87.596849
2058090,Household,2,41.80093647,-87.59579709
2058091,Household,2,41.80131936,-87.59324284
2058092,Household,4,41.80218409,-87.59644915
2058093,Household,1,41.8022544,-87.59522372
2058094,Household,1,41.80084345,-87.59608014
2058095,Household,1,41.80174505,-87.5927118
2058096,Household,1,41.80110973,-87.59233253
2058097,Household,3,41.8013453,-87.59670222
2058098,Household,5,41.80127678,-87.59299075
2058099,Household,1,41.80215974,-87.59389236
2058100,Household,4,41.80162282,-87.59471517
2058101,Household,2,41.80115775,-87.59385187
2058102,Household,1,41.80093403,-87.59260349
2058103,Household,2,41.80192869,-87.59309891
2058104,Household,2,41.80151856,-87.59223825
2058105,Household,3,41.80126426,-87.59237643
2058106,Household,1,41.80125736,-87.59517368
2058107,Household,1,41.80147035,-87.59323482
2058108,Household,2,41.80093403,-87.59186832
2058109,Household,1,41.80105721,-87.59484395
2058110,Household,3,41.80202807,-87.59568674
2058111,Household,1,41.80089208,-87.59421268
2058112,Household,2,41.80223467,-87.59308303
2058113,Household,1,41.80099944,-87.59591613
2058114,Household,3,41.80144754,-87.59199288
2058115,Household,3,41.8019561,-87.59249413
2058116,Household,1,41.80153196,-87.59184333
2058117,Household,4,41.80197383,-87.59559756
2058118,Household,1,41.80196627,-87.59429091
2058119,Household,1,41.80101991,-87.596849
2058120,Household,1,41.80233615,-87.59222322
2058121,Household,1,41.80134461,-87.59244699
2058122,Household,1,41.80202891,-87.5939522
2058123,Household,1,41.80184405,-87.59336194
2058124,Household,1,41.80206624,-87.59554833
2058125,Household,6,41.80129745,-87.59675195
2058126,Household,1,41.80108543,-87.5955301
2058127,Household,1,41.80112139,-87.59329251
2058128,Household,5,41.80105121,-87.59631694
2058129,Household,1,41.80177072,-87.59435948
