person_id,hh_id,relate,sex,age,school_id,work_id,gq_id
5497873,2058233,1,2,23,,1.70313E+15,
5497874,2058233,18,2,22,,1.70313E+15,
5497875,2058234,1,1,26,,,
5497876,2058235,1,2,28,,1.70314E+15,
5497877,2058236,1,2,56,,,
5497878,2058237,1,1,64,,1.70316E+15,
5497879,2058237,2,2,51,,1.70313E+15,
5497880,2058238,1,2,37,,,
5497881,2058238,3,1,17,1.70993E+11,1.70314E+15,
5497882,2058238,3,1,14,1.70993E+11,,
5497883,2058239,1,2,29,,1.70314E+15,
5497884,2058239,19,1,28,,,
5497885,2058240,1,2,28,,1.70313E+15,
5497887,2058241,1,2,61,,1.70313E+15,
5497888,2058241,19,1,53,,1.70313E+15,
5497889,2058242,1,2,28,,,
5497890,2058242,2,1,28,,1.70314E+15,
5497891,2058243,1,1,36,,1.70314E+15,
5497892,2058243,2,2,31,,,
5497893,2058244,1,2,32,,,
5497894,2058245,1,2,30,,1.70311E+15,
5497895,2058246,1,2,26,,,
5497896,2058247,1,2,54,,,
5497897,2058248,1,2,41,,1.70314E+15,
5497898,2058248,3,2,12,1.70993E+11,,
5497899,2058249,1,1,27,,,
5497900,2058249,2,2,26,,1.70314E+15,
5497901,2058250,1,2,30,,1.70313E+15,
5497902,2058251,1,1,31,,1.70314E+15,
5497903,2058251,2,2,28,,,
5497904,2058252,1,1,60,,,
5497905,2058253,1,1,80,,,
5497906,2058253,2,2,65,,1.70313E+15,
5497907,2058254,1,1,21,,,
5497908,2058255,1,2,31,,,
5497909,2058256,1,1,64,,1.70313E+15,
5497910,2058257,1,2,25,,,
5497911,2058257,3,2,6,,,
5497912,2058258,1,2,29,,1.70314E+15,
5497913,2058258,2,1,33,,,
5497914,2058259,1,2,26,,1.70313E+15,
5497915,2058259,3,2,5,1.70993E+11,,
5497916,2058260,1,2,57,,,
5497917,2058261,1,1,18,,1.70313E+15,
5497918,2058262,1,1,69,,1.70314E+15,
5497919,2058262,2,2,70,,,
5497920,2058262,3,2,41,,,
5497921,2058262,8,1,0,,,
5497922,2058263,1,2,24,,,
5497923,2058263,19,1,28,,1.70314E+15,
5497924,2058264,1,2,36,,,
5497925,2058264,3,2,17,1.70993E+11,1.70314E+15,
5497926,2058264,3,1,13,1.70993E+11,,
5497927,2058265,1,1,32,,,
5497928,2058266,1,1,56,,1.70314E+15,
5497929,2058266,2,2,55,,,
5497930,2058267,1,2,26,,,
5497931,2058268,1,2,38,,,
5497932,2058268,3,1,18,,1.70313E+15,
5497933,2058268,3,1,16,1.70993E+11,,
5497934,2058269,1,1,23,,,
5497935,2058269,18,1,24,,1.70314E+15,
5497936,2058270,1,1,30,,,
5497937,2058271,1,2,28,,1.70313E+15,
5497938,2058272,1,1,30,,,
5497939,2058272,2,2,28,,,
5497940,2058273,1,1,24,,,
5497941,2058273,3,1,2,,,
5497942,2058273,3,1,2,,,
5497943,2058273,19,1,22,,,
5497944,2058274,1,1,31,,,
5497945,2058274,2,2,30,,1.70312E+15,
5497946,2058275,1,2,37,,1.70314E+15,
5497947,2058275,3,1,17,1.70993E+11,1.70316E+15,
5497948,2058275,3,1,14,1.70993E+11,,
5497949,2058276,1,2,33,,,
5497950,2058276,3,1,8,1.70993E+11,,
5497951,2058276,3,2,8,1.70993E+11,,
5497952,2058277,1,2,31,,1.70313E+15,
5497953,2058278,1,1,44,,1.70313E+15,
5497954,2058279,1,1,26,,1.70314E+15,
5497955,2058280,1,2,76,,,
5497956,2058281,1,1,55,,,
5497957,2058281,2,2,54,,,
5497958,2058282,1,2,28,,1.70311E+15,
5497959,2058283,1,1,23,,1.70313E+15,
5497960,2058283,18,1,24,,,
5497961,2058284,1,1,28,,1.70318E+15,
5497962,2058284,2,2,26,,1.70314E+15,
5497963,2058285,1,1,45,,,
5497964,2058286,1,1,29,,,
5497965,2058287,1,2,32,,1.70314E+15,
5497966,2058287,2,1,46,,1.70314E+15,
5497967,2058287,18,1,25,,,
5497968,2058287,21,1,46,,1.70313E+15,
5497969,2058288,1,2,42,,,
5497970,2058288,2,1,47,,1.70313E+15,
5497971,2058288,3,2,13,1.70993E+11,,
5497972,2058288,3,1,11,1.70993E+11,,
5497973,2058288,3,1,8,1.70993E+11,,
5497974,2058289,1,1,31,,,
5497975,2058289,2,2,30,,1.70311E+15,
5497977,2058290,1,1,30,,1.70313E+15,
5497978,2058291,1,2,40,,1.70312E+15,
5497979,2058292,1,2,72,,1.70313E+15,
5497980,2058292,4,2,26,,1.70311E+15,
5497981,2058292,4,2,26,,1.70314E+15,
5497982,2058292,8,2,6,1.70993E+11,,
5497983,2058293,1,2,23,,,
5497984,2058293,18,2,22,,1.70318E+15,
5497985,2058294,1,1,22,,1.70314E+15,
5497986,2058295,1,2,59,,1.70314E+15,
5497987,2058295,3,1,29,,,
5497988,2058296,1,2,28,,,
5497989,2058296,18,2,25,,1.70313E+15,
5497990,2058297,1,2,44,,,
5497991,2058297,2,1,43,,1.70313E+15,
5497992,2058298,1,1,24,,,
5497993,2058298,2,2,20,,1.70314E+15,
5497994,2058299,1,2,24,,1.70314E+15,
5497995,2058299,3,1,6,1.70993E+11,,
5497996,2058299,3,1,3,,,
5497997,2058300,1,1,31,,1.70314E+15,
5497998,2058301,1,1,34,,1.70314E+15,
5497999,2058301,6,2,36,,,
5498000,2058302,1,2,26,,,
5498001,2058303,1,2,30,,,
5498002,2058304,1,2,36,,1.70314E+15,
5498003,2058304,3,2,17,1.70993E+11,,
5498004,2058304,3,1,13,1.70993E+11,,
5498005,2058305,1,2,65,,,
5498006,2058306,1,2,41,,,
5498007,2058306,3,1,16,1.70993E+11,,
5498008,2058307,1,1,48,,,
5498009,2058307,2,2,45,,,
5498010,2058307,3,1,22,,,
5498011,2058308,1,1,42,,,
5498012,2058308,7,1,66,,,
5498013,2058309,1,2,76,,,
5498014,2058309,2,1,67,,1.70314E+15,
5498015,2058310,1,1,37,,,
5498016,2058310,2,2,37,,1.70314E+15,
5498017,2058311,1,2,32,,1.70313E+15,
5498018,2058311,3,2,11,1.70993E+11,,
5498019,2058311,3,2,7,1.70993E+11,,
5498020,2058311,3,2,1,,,
5498021,2058312,1,1,31,,,
5498022,2058312,2,2,29,,,
5498023,2058312,3,2,3,,,
5498024,2058312,3,1,0,,,
5498025,2058313,1,2,22,,1.70318E+15,
5498026,2058313,3,1,4,1.70993E+11,,
5498027,2058314,1,2,50,,1.70313E+15,
5498028,2058315,1,1,28,,,
5498029,2058315,2,2,26,,1.70314E+15,
5498030,2058316,1,1,75,,,
5498031,2058316,3,1,37,,,
5498032,2058316,17,2,33,,,
5498033,2058317,1,2,24,,,
5498034,2058317,3,1,6,1.70993E+11,,
5498035,2058317,3,1,3,,,
5498036,2058318,1,1,73,,1.70313E+15,
5498037,2058318,2,2,71,,1.70313E+15,
5498038,2058319,1,2,32,,1.70313E+15,
5498039,2058319,3,2,11,1.70993E+11,,
5498040,2058319,3,2,7,1.70993E+11,,
5498041,2058319,3,2,1,,,
5498042,2058320,1,1,26,,,
5498043,2058321,1,2,28,,,
5498044,2058321,18,2,28,,1.70314E+15,
5498045,2058321,21,2,0,,,
5498046,2058322,1,2,55,,1.70314E+15,
5498047,2058322,3,1,27,,1.70313E+15,
5498048,2058323,1,2,34,,,
5498049,2058324,1,1,26,,1.70314E+15,
5498050,2058325,1,1,34,,,
5498051,2058326,1,2,45,,1.70316E+15,
5498052,2058326,2,1,48,,,
5498053,2058326,3,2,17,,,
5498054,2058327,1,1,31,,1.70313E+15,
5498055,2058328,1,1,25,,1.70313E+15,
5498056,2058329,1,1,51,,1.70318E+15,
5498057,2058329,2,2,49,,1.70314E+15,
5498058,2058329,3,2,25,,1.70313E+15,
5498059,2058329,8,2,5,1.70993E+11,,
5498060,2058330,1,1,30,,,
5498061,2058331,1,2,54,,1.70314E+15,
5498062,2058332,1,2,24,,,
5498063,2058333,1,2,33,,,
5498064,2058334,1,1,26,,,
5498065,2058335,1,2,48,,1.70314E+15,
5498066,2058335,15,2,83,,,
5498067,2058336,1,1,32,,1.70313E+15,
5498068,2058336,2,2,31,,,
5498069,2058336,3,2,6,1.70993E+11,,
5498070,2058336,3,2,2,,,
5498071,2058337,1,1,22,,,
5498072,2058338,1,2,32,,1.70313E+15,
5498073,2058339,1,2,28,,1.70313E+15,
5498074,2058340,1,2,40,,,
5498075,2058341,1,1,43,,,
5498076,2058341,2,2,41,,,
5498079,2058342,1,1,31,,,
5498080,2058343,1,2,54,,1.70313E+15,
5498081,2058344,1,2,29,,1.70311E+15,
5498082,2058344,19,1,28,,1.70313E+15,
5498083,2058345,1,1,34,,,
5498084,2058346,1,2,24,,1.70311E+15,
5498085,2058347,1,1,31,,1.70313E+15,
5498086,2058348,1,2,52,,1.70311E+15,
5498087,2058349,1,2,34,,1.70313E+15,
5498088,2058350,1,2,20,,,
5498089,2058350,19,1,21,,1.70314E+15,
5498090,2058351,1,1,21,,1.70314E+15,
5498091,2058352,1,2,33,,1.70311E+15,
5498092,2058352,3,2,2,,,
5498093,2058352,3,2,7,1.70993E+11,,
5498094,2058352,3,2,11,1.70993E+11,,
5498095,2058353,1,2,29,,,
5498096,2058353,19,1,28,,,
5498097,2058354,1,2,45,,1.70313E+15,
5498098,2058354,3,2,6,1.70993E+11,,
5498099,2058355,1,2,24,,1.70314E+15,
5498100,2058356,1,1,22,,,
5498101,2058357,1,2,34,,,
5498102,2058358,1,2,29,,1.70311E+15,
5498103,2058359,1,2,27,,,
5498104,2058359,3,1,11,1.70993E+11,,
5498105,2058359,3,1,7,1.70993E+11,,
5498106,2058359,3,2,0,,,
5498107,2058359,15,2,50,,1.70314E+15,
5498108,2058360,1,1,27,,1.70313E+15,
5498109,2058361,1,2,44,,1.70313E+15,
5498110,2058361,3,1,15,1.70993E+11,,
5498111,2058361,3,1,5,1.70993E+11,,
5498112,2058362,1,1,35,,1.70313E+15,
5498113,2058363,1,1,30,,,
5498114,2058363,2,2,28,,1.70314E+15,
5498115,2058364,1,2,29,,,
5498116,2058365,1,1,22,,1.70314E+15,
5498117,2058365,18,1,21,,,
5498118,2058365,18,1,21,,,
5498119,2058365,18,1,21,,,
5498120,2058366,1,2,34,,1.70318E+15,
5498121,2058367,1,2,38,,1.70314E+15,
5498122,2058367,3,2,16,1.70993E+11,1.70313E+15,
5498123,2058367,3,1,12,1.70993E+11,,
5498124,2058368,1,2,60,,,
5498125,2058368,8,1,12,1.70993E+11,,
5498126,2058369,1,1,51,,,
5498127,2058369,2,2,48,,1.70314E+15,
5498128,2058369,3,2,16,,1.70316E+15,
5498129,2058369,3,2,7,1.70993E+11,,
5498130,2058370,1,1,26,,,
5498131,2058371,1,2,25,,,
5498132,2058372,1,1,40,,1.70314E+15,
5498133,2058372,2,2,38,,,
5498135,2058373,1,2,26,,,
5498136,2058373,3,2,1,,,
5498137,2058373,19,1,30,,,
5498138,2058374,1,1,29,,1.70314E+15,
5498139,2058375,1,1,29,,1.70314E+15,
5498140,2058375,19,2,18,,,
5498141,2058376,1,1,24,,,
5498142,2058376,2,2,27,,1.70314E+15,
5498143,2058377,1,1,45,,,
5498144,2058378,1,2,22,,,
5498145,2058379,1,2,28,,1.70318E+15,
5498146,2058380,1,1,21,,,
5498147,2058381,1,1,60,,1.70311E+15,
5498148,2058381,17,2,50,,1.70316E+15,
5498149,2058382,1,1,23,,1.70314E+15,
5498150,2058382,2,2,25,,,
5498151,2058382,6,1,22,,1.70314E+15,
5498152,2058382,12,1,22,,,
5498153,2058383,1,1,34,,1.70314E+15,
5498154,2058384,1,2,26,,1.70314E+15,
5498155,2058385,1,1,22,,,
5498156,2058386,1,1,43,,,
5498157,2058387,1,2,36,,,
5498158,2058388,1,2,34,,,
5498159,2058389,1,1,22,,,
5498160,2058390,1,2,31,,,
5498161,2058391,1,1,31,,,
5498162,2058391,2,2,31,,1.70313E+15,
5498163,2058391,3,2,0,,,
5498164,2058392,1,2,40,,1.70311E+15,
5498165,2058392,2,1,40,,,
5498166,2058393,1,1,43,,1.70314E+15,
5498167,2058393,2,2,41,,1.70313E+15,
5498170,2058394,1,1,30,,1.70311E+15,
5498171,2058394,2,2,34,,,
5498172,2058394,3,1,0,,,
5498173,2058395,1,1,23,,,
5498174,2058395,16,1,23,,,
5498175,2058396,1,2,27,,,
5498176,2058396,19,1,35,,1.70313E+15,
5498177,2058397,1,1,40,,1.70314E+15,
5498178,2058397,2,2,38,,,
5498180,2058398,1,2,42,,1.70314E+15,
5498181,2058398,3,2,11,1.70993E+11,,
5498182,2058398,3,2,8,1.70993E+11,,
5498183,2058399,1,2,24,,,
5498184,2058400,1,1,49,,,
5498185,2058400,2,2,46,,,
5498186,2058401,1,2,45,,1.70312E+15,
5498187,2058401,2,1,48,,1.70314E+15,
5498188,2058401,3,2,17,,,
5498189,2058402,1,2,24,,1.70313E+15,
5498190,2058402,3,1,5,1.70993E+11,,
5498191,2058402,3,2,6,1.70993E+11,,
5498192,2058402,19,1,24,,,
5498193,2058403,1,2,33,,,
5498194,2058403,6,2,60,,,
5498195,2058403,19,2,35,,,
5498196,2058404,1,2,29,,1.70311E+15,
5498197,2058405,1,2,46,,1.70312E+15,
5498199,2058406,1,1,34,,1.70314E+15,
5498200,2058407,1,2,58,,1.70311E+15,
5498201,2058407,3,2,20,,,
5498202,2058407,3,1,38,,,
5498203,2058408,1,1,48,,,
5498204,2058409,1,2,38,,,
5498205,2058409,10,1,20,,,
5498206,2058409,3,2,19,,,
5498207,2058409,3,1,18,,1.70314E+15,
5498208,2058410,1,2,35,,1.70313E+15,
5498209,2058410,3,1,1,,,
5498210,2058411,1,2,33,,,
5498211,2058411,3,1,8,1.70993E+11,,
5498212,2058411,3,2,8,1.70993E+11,,
5498213,2058412,1,2,25,,,
5498214,2058413,1,2,33,,1.70314E+15,
5498215,2058414,1,1,26,,1.70314E+15,
5498216,2058414,6,1,21,,,
5498217,2058415,1,1,18,,,
5498218,2058416,1,2,26,,,
5498219,2058416,3,2,12,1.70993E+11,,
5498220,2058416,3,1,11,1.70993E+11,,
5498221,2058416,3,2,7,1.70993E+11,,
5498222,2058417,1,2,61,,1.70313E+15,
5498223,2058418,1,1,26,,,
5498224,2058419,1,1,29,,1.70313E+15,
5498225,2058420,1,2,34,,,
5498226,2058420,2,1,25,,,
5498227,2058421,1,2,26,,1.70313E+15,
5498228,2058421,19,1,23,,1.70313E+15,
5498229,2058422,1,2,56,,,
5498230,2058423,1,2,55,,,
5498231,2058423,3,1,33,,,
5498232,2058423,6,1,53,,,
5498233,2058424,1,2,36,,,
5498234,2058425,1,1,21,,,
5498235,2058425,18,1,21,,1.70313E+15,
5498236,2058425,18,2,21,,1.70314E+15,
5498237,2058426,1,1,25,,1.70316E+15,
5498238,2058427,1,1,49,,,
5498239,2058427,2,2,47,,1.70313E+15,
5498243,2058428,1,1,58,,,
5498244,2058429,1,1,23,,,
5498245,2058430,1,1,64,,1.70314E+15,
5498246,2058431,1,1,26,,1.70313E+15,
5498247,2058431,2,2,25,,,
5498248,2058432,1,2,23,,1.70313E+15,
5498249,2058433,1,2,28,,1.70314E+15,
5498250,2058433,3,1,9,,,
5498251,2058433,3,2,4,,,
5498252,2058434,1,1,31,,1.70314E+15,
5498253,2058434,2,2,30,,,
5498254,2058435,1,2,53,,1.70313E+15,
5498255,2058436,1,1,22,,1.70314E+15,
5498256,2058437,1,1,55,,1.70314E+15,
5498257,2058438,1,1,25,,1.70314E+15,
5498258,2058439,1,2,30,,,
5498259,2058440,1,2,29,,1.70318E+15,
5498260,2058441,1,2,24,,1.70313E+15,
5498261,2058441,18,2,23,,1.70313E+15,
5498262,2058442,1,2,27,,,
5498263,2058442,3,1,9,1.70993E+11,,
5498264,2058442,3,2,7,1.70993E+11,,
5498265,2058442,3,2,3,,,
5498266,2058443,1,2,28,,1.70314E+15,
5498267,2058444,1,1,28,,1.70314E+15,
5498268,2058444,2,2,28,,,
5498269,2058445,1,2,53,,1.70314E+15,
5498270,2058446,1,1,22,,1.70314E+15,
5498271,2058447,1,2,30,,,
5498272,2058448,1,2,26,,1.70313E+15,
5498273,2058449,1,2,31,,1.70311E+15,
5498274,2058449,6,1,36,,,
5498275,2058450,1,2,52,,1.70313E+15,
5498276,2058451,1,2,22,,1.70313E+15,
5498277,2058451,19,1,27,,,
5498278,2058451,18,2,23,,1.70314E+15,
5498279,2058451,18,1,21,,,
5498280,2058451,18,1,24,,1.70314E+15,
5498281,2058452,1,1,52,,,
5498282,2058453,1,1,38,,1.70314E+15,
5498283,2058454,1,2,31,,,
5498285,2058454,4,1,2,,,
5498286,2058455,1,2,32,,1.70314E+15,
5498287,2058456,1,1,21,,,
5498288,2058457,1,2,28,,1.70313E+15,
5498289,2058457,18,2,25,,1.70314E+15,
5498290,2058458,1,2,65,,,
5498291,2058459,1,2,50,,1.70311E+15,
5498292,2058460,1,1,59,,,
5498293,2058460,2,2,52,,,
5498294,2058461,1,2,64,,,
5498295,2058462,1,2,47,,1.70314E+15,
5498296,2058462,3,2,14,1.70993E+11,,
5498297,2058463,1,1,34,,1.70313E+15,
5498298,2058463,6,2,36,,,
5498299,2058464,1,2,27,,,
5498300,2058465,1,2,28,,1.70311E+15,
5498301,2058465,2,1,30,,,
5498302,2058466,1,2,34,,1.70316E+15,
5498303,2058466,2,1,25,,,
5498304,2058467,1,1,53,,1.7031E+15,
5498305,2058467,2,2,50,,1.70311E+15,
5498306,2058467,3,1,19,,1.70313E+15,
5498307,2058467,3,1,31,,1.70314E+15,
5498308,2058467,6,1,52,,,
5498309,2058468,1,2,34,,1.70313E+15,
5498310,2058468,3,2,10,1.70993E+11,,
5498311,2058469,1,2,25,,,
5498312,2058469,19,1,27,,,
5498313,2058470,1,1,31,,,
5498314,2058470,2,2,36,,,
5498315,2058470,3,2,2,,,
5498316,2058471,1,2,33,,,
5498317,2058472,1,2,39,,,
5498318,2058472,2,1,41,,1.70314E+15,
5498319,2058472,3,2,2,,,
5498320,2058472,3,1,0,,,
5498321,2058473,1,2,33,,1.70314E+15,
5498322,2058473,3,2,2,,,
5498323,2058473,3,2,7,1.70993E+11,,
5498324,2058473,3,2,11,1.70993E+11,,
5498325,2058474,1,2,60,,,
5498326,2058474,8,1,12,1.70993E+11,,
5498327,2058475,1,2,33,,,
5498328,2058476,1,1,25,,,
5498329,2058477,1,1,23,,1.70314E+15,
5498330,2058477,2,2,25,,,
5498331,2058477,6,1,22,,1.70313E+15,
5498332,2058477,12,1,22,,,
5498333,2058478,1,1,34,,,
5498334,2058479,1,2,66,,1.70314E+15,
5498335,2058480,1,1,34,,1.70314E+15,
5498336,2058481,1,2,26,,1.70313E+15,
5498337,2058481,18,1,36,,,
5498338,2058482,1,1,27,,1.70313E+15,
5498339,2058482,2,2,25,,,
5498340,2058483,1,2,38,,,
5498341,2058483,6,2,32,,,
5498342,2058484,1,1,32,,1.70314E+15,
5498343,2058485,1,2,21,,,
5498344,2058485,18,1,23,,1.70313E+15,
5498345,2058486,1,2,23,,,
5498346,2058486,7,2,44,,1.70314E+15,
5498347,2058487,1,1,24,,1.70313E+15,
5498348,2058487,2,2,22,,1.70311E+15,
5498349,2058487,3,2,1,,,
5498350,2058488,1,1,75,,,
5498351,2058488,3,1,37,,1.70314E+15,
5498352,2058488,17,2,33,,,
5498353,2058489,1,2,30,,1.70314E+15,
5498354,2058489,2,1,29,,1.70313E+15,
5498355,2058490,1,2,32,,1.7031E+15,
5498356,2058490,3,1,11,1.70993E+11,,
5498357,2058490,3,2,10,1.70993E+11,,
5498358,2058491,1,2,22,,,
5498359,2058492,1,1,33,,,
5498360,2058492,2,2,32,,1.70314E+15,
5498361,2058492,3,1,2,,,
5498362,2058493,1,1,44,,1.70314E+15,
5498363,2058494,1,2,40,,1.70314E+15,
5498364,2058495,1,1,22,,,
5498365,2058495,19,2,21,,,
5498366,2058496,1,1,23,,1.70311E+15,
5498367,2058496,2,2,25,,,
5498368,2058496,6,1,22,,1.70314E+15,
5498369,2058496,12,1,22,,1.70313E+15,
5498370,2058497,1,1,50,,1.70318E+15,
5498371,2058498,1,2,22,,,
5498372,2058499,1,2,38,,,
5498373,2058499,6,2,32,,,
5498374,2058500,1,2,39,,1.70313E+15,
5498375,2058500,3,2,9,1.70993E+11,,
5498376,2058500,3,1,12,1.70993E+11,,
5498377,2058501,1,1,25,,,
5498378,2058502,1,2,78,,,
5498379,2058502,3,2,39,,,
5498380,2058502,6,2,72,,,
5498381,2058502,8,1,19,,1.70313E+15,
5498382,2058502,3,2,47,,,
5498383,2058503,1,1,34,,,
5498384,2058504,1,1,25,,,
5498385,2058505,1,2,34,,1.70313E+15,
5498386,2058506,1,1,26,,1.70314E+15,
5498387,2058506,2,2,26,,1.70313E+15,
5498388,2058507,1,1,56,,1.70314E+15,
5498389,2058508,1,1,23,,1.70318E+15,
5498390,2058508,2,2,25,,1.70313E+15,
5498391,2058508,6,1,22,,1.70312E+15,
5498392,2058508,12,1,22,,1.70316E+15,
5498393,2058509,1,2,31,,,
5498394,2058510,1,2,48,,,
5498395,2058511,1,2,43,,1.70314E+15,
5498396,2058511,3,1,9,1.70993E+11,,
5498397,2058512,1,1,30,,,
5498398,2058513,1,2,45,,,
5498399,2058514,1,2,52,,,
5498400,2058515,1,1,24,,,
5498401,2058515,2,2,20,,,
5498402,2058516,1,2,50,,1.70314E+15,
5498403,2058517,1,2,56,,,
5498404,2058517,8,1,13,1.70993E+11,,
5498405,2058517,19,1,58,,,
5498406,2058518,1,2,26,,,
5498407,2058518,18,1,36,,1.70314E+15,
5498408,2058519,1,1,26,,1.70314E+15,
5498409,2058519,2,2,25,,,
5498410,2058520,1,2,31,,1.70313E+15,
5498411,2058521,1,2,33,,1.70313E+15,
5498412,2058522,1,2,34,,1.70314E+15,
5498413,2058523,1,2,33,,,
5498414,2058524,1,2,30,,,
5498415,2058524,3,1,3,,,
5498416,2058525,1,2,27,,,
5498417,2058525,3,1,7,1.70993E+11,,
5498418,2058525,3,2,5,1.70993E+11,,
5498419,2058525,3,1,3,,,
5498420,2058525,3,2,1,,,
5498421,2058526,1,2,30,,,
5498422,2058527,1,2,45,,1.70314E+15,
5498423,2058528,1,2,45,,,
5498424,2058528,2,1,48,,1.70314E+15,
5498425,2058528,3,2,17,,1.70314E+15,
5498426,2058529,1,1,28,,,
5498427,2058530,1,2,68,,,
5498428,2058531,1,2,29,,1.70314E+15,
5498429,2058531,19,1,28,,,
5498430,2058532,1,2,43,,1.70314E+15,
5498431,2058532,3,1,9,1.70993E+11,,
5498432,2058533,1,2,28,,1.70313E+15,
5498433,2058533,3,2,4,1.70993E+11,,
5498434,2058534,1,2,45,,,
5498435,2058535,1,1,31,,,
5498436,2058536,1,2,33,,1.70314E+15,
5498437,2058536,3,2,2,,,
5498438,2058536,3,2,7,1.70993E+11,,
5498439,2058536,3,2,11,1.70993E+11,,
5498440,2058537,1,1,26,,1.70314E+15,
5498441,2058538,1,2,33,,,
5498442,2058538,3,2,7,1.70993E+11,,
5498443,2058538,3,1,2,,,
5498444,2058539,1,2,28,,1.70314E+15,
5498445,2058540,1,2,40,,,
5498446,2058541,1,1,31,,1.70314E+15,
5498447,2058541,2,2,31,,,
5498448,2058541,3,2,0,,,
5498449,2058542,1,2,29,,,
5498450,2058543,1,2,22,,,
5498451,2058544,1,1,75,,,
5498452,2058544,3,1,37,,,
5498453,2058544,17,2,33,,,
5498454,2058545,1,1,25,,1.70313E+15,
5498455,2058545,2,2,25,,,
5498456,2058546,1,2,52,,1.70314E+15,
5498457,2058546,3,2,31,,,
5498459,2058546,19,1,56,,1.70314E+15,
5498460,2058547,1,2,24,,1.70314E+15,
5498461,2058547,19,1,28,,,
5498462,2058548,1,1,61,,1.70313E+15,
5498463,2058548,2,2,48,,,
5498465,2058549,1,1,60,,,
5498466,2058550,1,2,50,,1.7031E+15,
5498467,2058550,3,1,24,,,
5498468,2058551,1,2,34,,,
5498469,2058551,3,2,2,,,
5498470,2058552,1,1,56,,,
5498471,2058553,1,1,24,,1.70313E+15,
5498472,2058553,18,1,23,,,
5498473,2058554,1,1,41,,1.70313E+15,
5498474,2058555,1,1,22,,1.70313E+15,
5498475,2058556,1,1,26,,,
5498476,2058556,2,2,26,,,
5498477,2058557,1,2,26,,,
5498478,2058558,1,1,34,,1.70314E+15,
5498479,2058559,1,1,56,,,
5498480,2058560,1,2,26,,,
5498481,2058561,1,1,18,,,
5498482,2058562,1,1,46,,1.70314E+15,
5498483,2058562,18,1,37,,1.70314E+15,
5498484,2058563,1,2,33,,,
5498485,2058563,3,2,2,,,
5498486,2058563,3,2,7,1.70993E+11,,
5498487,2058563,3,2,11,1.70993E+11,,
5498488,2058564,1,1,58,,1.70311E+15,
5498489,2058565,1,2,26,,,
5498490,2058566,1,1,24,,1.70317E+15,
5498491,2058566,2,2,27,,,
5498492,2058567,1,2,29,,,
5498493,2058568,1,2,28,,,
5498494,2058569,1,2,32,,,
5498495,2058570,1,2,26,,,
5498496,2058571,1,2,26,,1.70314E+15,
5498497,2058571,19,1,26,,,
5498498,2058572,1,2,26,,,
5498499,2058573,1,1,27,,1.70313E+15,
5498500,2058573,18,1,24,,,
5498501,2058573,18,1,24,,,
5498502,2058573,18,1,26,,1.70314E+15,
5498503,2058574,1,2,36,,1.70314E+15,
5498504,2058575,1,2,24,,,
5498505,2058575,3,1,6,1.70993E+11,,
5498506,2058575,3,1,3,,,
5498507,2058576,1,1,36,,1.7031E+15,
5498508,2058577,1,2,24,,,
5498509,2058577,18,1,20,,,
5498510,2058578,1,1,56,,1.70314E+15,
5498511,2058579,1,2,26,,1.70314E+15,
5498512,2058580,1,2,45,,1.70314E+15,
5498513,2058580,2,1,48,,,
5498514,2058580,3,2,17,,1.70314E+15,
5498515,2058581,1,1,64,,1.70314E+15,
5498516,2058582,1,1,47,,1.70314E+15,
5498517,2058583,1,2,25,,,
5498518,2058584,1,1,58,,1.70313E+15,
5498519,2058584,2,2,49,,,
5498520,2058585,1,1,37,,,
5498521,2058586,1,2,39,,1.70313E+15,
5498522,2058587,1,2,55,,,
5498523,2058587,2,1,53,,1.70313E+15,
5498524,2058588,1,1,32,,,
5498525,2058588,2,2,30,,1.70313E+15,
5498526,2058588,3,2,2,,,
5498527,2058589,1,2,29,,1.70313E+15,
5498528,2058590,1,1,28,,1.70314E+15,
5498529,2058590,2,2,28,,,
5498530,2058591,1,2,22,,,
5498531,2058591,17,1,22,,1.70314E+15,
5498532,2058591,18,2,30,,1.70314E+15,
5498533,2058592,1,2,22,,1.70317E+15,
5498534,2058593,1,2,34,,,
5498535,2058593,3,2,4,1.70993E+11,,
5498536,2058593,3,1,12,1.70993E+11,,
5498537,2058593,3,2,10,1.70993E+11,,
5498538,2058593,3,1,8,1.70993E+11,,
5498539,2058594,1,2,28,,,
5498540,2058594,2,1,30,,,
5498541,2058595,1,2,66,,1.70314E+15,
5498542,2058596,1,1,56,,1.70313E+15,
5498543,2058597,1,1,22,,,
5498544,2058598,1,1,32,,,
5498545,2058598,2,2,30,,,
5498546,2058598,3,2,2,,,
5498547,2058599,1,1,20,,1.70311E+15,
5498548,2058599,17,2,21,,1.70311E+15,
5498549,2058600,1,2,30,,,
5498550,2058601,1,2,24,,,
5498551,2058602,1,1,58,,,
5498552,2058602,2,2,46,,1.70314E+15,
5498553,2058602,3,2,21,,1.70313E+15,
5498554,2058603,1,1,56,,,
5498555,2058604,1,2,50,,,
5498556,2058605,1,2,30,,1.70311E+15,
5498557,2058606,1,2,26,,1.70313E+15,
5498558,2058607,1,1,29,,1.70313E+15,
5498559,2058607,19,2,18,,,
5498560,2058608,1,1,31,,,
5498561,2058609,1,1,34,,1.70314E+15,
5498562,2058609,2,2,35,,,
5498563,2058609,3,1,12,1.70993E+11,,
5498564,2058609,3,1,2,,,
