person_id,hh_id,relate,sex,age,gq_id,school_id,work_id,tucaseid_weekend,tucaseid_weekday,infected
"5477339","2049538",1,1,60,"","","","20030504032396","20060706060522",0
"5477340","2049539",1,1,58,"","","1703108180001196","20071009071791","20071211071983",0
"5477341","2049539",2,2,60,"","","170993000717","20070302070554","20070201071264",0
"5477342","2049540",1,2,50,"","","1703128170000084","20031009033180","20051009050962",0
"5477343","2049541",1,1,67,"","","","20050403051044","20060112050802",0
"5477344","2049541",2,2,69,"","","","20070303070698","20060808060911",0
"5477345","2049542",1,1,37,"","","1703141080000136","20060706061937","20070202072454",0
"5477346","2049543",1,2,57,"","","1703149090000115","20060201060722","20070112062074",0
"5477347","2049543",2,1,60,"","","1703180550200073","20070201072215","20070111061204",0
"5477348","2049544",1,1,49,"","","1703132040001193","20040705041324","20071009071030",0
"5477349","2049545",1,1,37,"","","1703180040000101","20070908071887","20070606071503",0
"5477350","2049545",2,2,39,"","","1703132030001069","20061110062296","20070504070891",0
"5477351","2049545",3,2,6,"","170993001094","","1663-046-2002-2","1663-046-2002-1",0
"5477352","2049546",1,2,26,"","","","20030403032059","20060908062187",0
"5477353","2049547",1,2,28,"","","","20040201041610","20060212051633",0
"5477354","2049548",1,2,24,"","","","20070605071005","20070504070518",0
"5477355","2049549",1,2,45,"","","173903003959","20060201062276","20050201050829",0
"5477356","2049550",1,2,34,"","","1703132020003396","20050201051139","20050908050641",0
"5477357","2049551",1,1,22,"","","1703128290000220","20070907071156","20070403071045",0
"5477358","2049552",1,1,83,"","","","20070909070969","20071110071375",0
"5477359","2049552",2,2,80,"","","","20031009031465","20051110050710",0
"5477360","2049553",1,2,78,"","","","20060504061724","20070403071277",0
"5477361","2049554",1,2,31,"","","1703143130000088","20061211061602","20060605061640",0
"5477362","2049555",1,1,68,"","","","20070201072215","20070111061204",0
"5477363","2049555",2,2,70,"","","","20050302052102","20070201072424",0
"5477364","2049556",1,1,41,"","","1703132020001160","20061211061952","20070302071774",0
"5477365","2049557",1,1,31,"","","1703132010002151","20051110050680","20050807051868",0
"5477366","2049557",2,2,28,"","","1703130130000039","20051211051261","20040212032774",0
"5477367","2049558",1,2,43,"","","","20070605072058","20070112062451",0
"5477368","2049559",1,2,73,"","","10054278","20041212041089","20051010050635",0
"5477369","2049560",1,2,81,"","","","20070403071962","20050504052128",0
"5477370","2049561",1,2,32,"","","1703176090000282","20061110062296","20070504070891",0
"5477371","2049562",1,2,18,"","","1703135060000022","20070403071605","20070705072100",0
"5477373","2049564",1,1,42,"","","1703139070000050","20050706052325","20031211031664",0
"5477374","2049564",19,2,32,"","","1703180690000466","20050201051139","20050908050641",0
"5477375","2049565",1,2,51,"","","","20031110033159","20060706060672",0
"5477376","2049565",3,2,15,"","170993000925","","20050808052319","20050605051348",0
"5477377","2049566",1,1,56,"","","","20051211051416","20050807051023",0
"5477378","2049567",1,2,77,"","","","20050111041116","20050402050051",0
"5477379","2049567",19,1,62,"","","","20070403070089","20051109052514",0
"5477380","2049568",1,1,22,"","","1703133040000073","20040201041910","20061009062504",0
"5477381","2049569",1,2,32,"","","1703108150000613","20070202070008","20060112051468",0
"5477382","2049570",1,2,62,"","","G170318154003N01","20070302070554","20070201071264",0
"5477383","2049571",1,2,73,"","","1703108150000645","20070403071259","20051009051600",0
"5477384","2049571",6,2,65,"","","","20051211050903","20050112042045",0
"5477385","2049572",1,1,80,"","","","20070111061540","20070112061619",0
"5477386","2049572",2,2,65,"","","1703132050002409","20070112061484","20070605070725",0
"5477387","2049573",1,2,44,"","","","20070402071547","20061009061335",0
"5477388","2049574",1,1,65,"","","","20060908061107","20070707070730",0
"5477389","2049575",1,2,78,"","","","20060504061724","20070403071277",0
"5477390","2049576",1,1,86,"","","","20070909070969","20071110071375",0
"5477391","2049576",2,2,74,"","","1703132020001386","20070807070049","20070504071762",0
"5477392","2049577",1,2,23,"","","","20050605052408","20030212022690",0
"5477393","2049577",16,1,23,"","","1703132010002188","20070404071342","20040909040865",0
"5477394","2049578",1,2,31,"","","1703108170000597","20041212042335","20051110051440",0
"5477395","2049578",3,1,9,"","170993001094","","5812-048-1997-2","5812-048-1997-1",0
"5477396","2049579",1,1,76,"","","","20060707060801","20070505071128",0
"5477397","2049580",1,2,32,"","","1703108140001101","20061110062296","20070504070891",0
"5477398","2049581",1,1,48,"","","1703167110000009","20071008071050","20060403061999",0
"5477399","2049581",3,1,11,"","170993001047","","6054-032-1997-2","6054-032-1997-1",0
"5477400","2049582",1,1,38,"","","","20040201042365","20071211072144",0
"5477401","2049583",1,1,37,"","","","20070706071252","20061009062457",0
"5477402","2049583",7,2,60,"","","1703132040001170","20030605032515","20051110051189",0
"5477403","2049584",1,1,56,"","","170993000925","20061211061187","20061009061336",0
"5477404","2049585",1,1,44,"","","1703107150000136","20051010051007","20050706050138",0
"5477405","2049585",6,1,35,"","","","20040201042134","20031009031254",0
"5477406","2049586",1,2,29,"","","10054212","20060807062139","20050503052486",0
"5477407","2049587",1,2,53,"","","10054261","20070211060629","20050604051591",0
"5477408","2049588",1,2,32,"","","1703133010000283","20030908033239","20030605031376",0
"5477409","2049589",1,2,40,"","","1703141130000035","20060907061389","20050504051633",0
"5477410","2049589",2,1,40,"","","","20061009062002","20070101071808",0
"5477411","2049590",1,2,22,"","","","20070908070129","20030112021224",0
"5477412","2049591",1,2,31,"","","","20060101061552","20070806071633",0
"5477413","2049592",1,2,37,"","","","20050706051318","20051110052080",0
"5477414","2049593",1,2,51,"","","","20030806030686","20050808050925",0
"5477415","2049594",1,2,48,"","","1703128040000041","20060403060080","20050807051689",0
"5477416","2049594",15,2,83,"","","","20050503050060","20050504050875",0
"5477417","2049595",1,2,29,"","","1703182400200043","20060201061163","20061212061750",0
"5477418","2049595",19,1,28,"","","1704384590000599","20051110050057","20061009062504",0
"5477419","2049596",1,1,29,"","","1703169090000062","20050706050517","20060504061097",0
"5477420","2049596",2,2,28,"","","","20070807071221","20071110070681",0
"5477421","2049596",3,1,5,"","170319101434","","6867-034-1997-2","6867-034-1997-1",0
"5477422","2049596",3,1,0,"","","","5984-035-2002-2","5984-035-2002-1",0
"5477423","2049597",1,2,44,"","","","20070402071547","20061009061335",0
"5477424","2049598",1,2,78,"","","","20060504061724","20070403071277",0
"5477425","2049599",1,1,57,"","","1703141080000151","20070908071349","20061009060784",0
"5477426","2049599",2,2,56,"","","1703132060000174","20060807061808","20071009071298",0
"5477427","2049600",1,2,67,"","","","20070403071034","20070403072314",0
"5477428","2049600",2,1,79,"","","","20070605070833","20070505071128",0
"5477429","2049601",1,2,29,"","","","20070302071754","20070112061623",0
"5477430","2049602",1,2,50,"","","1703132010002220","20031009033180","20051009050962",0
"5477431","2049603",1,2,45,"","","1703141130000035","20070101071009","20070201072394",0
"5477432","2049604",1,1,25,"","","1703132030000660","20070111061592","20061211061772",0
"5477433","2049605",1,1,65,"","","1703168120000036","20070806071331","20060201062024",0
"5477434","2049606",1,1,76,"","","","20060707060801","20070505071128",0
"5477435","2049607",1,2,77,"","","","20041212041089","20051010050635",0
"5477436","2049608",1,1,70,"","","","20070707072193","20070505071679",0
"5477437","2049608",16,1,54,"","","","20071009070622","20070201070740",0
"5477438","2049609",1,2,58,"","","1703180110000139","20051211050587","20040908042013",0
"5477439","2049610",1,1,36,"","","1703108150000593","20050807050953","20040605040038",0
"5477440","2049610",2,2,29,"","","1703113020000082","20041009040001","20031009033199",0
"5477441","2049610",9,2,55,"","","","20040807041786","20041009041454",0
"5477442","2049611",1,2,65,"","","1703132030001072","20070706072075","20060605061462",0
"5477443","2049612",1,1,31,"","","1703108140001267","20060706061937","20070202072454",0
"5477444","2049613",1,2,76,"","","","20041212041089","20051010050635",0
"5477445","2049614",1,2,29,"","","1703141010000038","20070302071801","20071009071821",0
"5477446","2049615",1,2,32,"","","","20030303032338","20061211061744",0
"5477447","2049616",1,1,58,"","","","20060504062003","20050706050680",0
"5477448","2049616",2,2,49,"","","1703108150000738","20060101061889","20070503071270",0
"5477449","2049617",1,1,58,"","","1703106280000066","20070908071349","20061009060784",0
"5477450","2049617",2,2,54,"","","1703177040000775","20061009062568","20061009061877",0
"5477451","2049618",1,2,29,"","","","20070302071801","20071009071821",0
"5477452","2049619",1,1,62,"","","1703183040000038","20050604052406","20060403061088",0
"5477453","2049619",2,2,59,"","","","20060101061569","20050806050504",0
"5477454","2049620",1,1,32,"","","","20070302071909","20070101071249",0
"5477455","2049620",2,2,33,"","","","20050201051139","20050908050641",0
"5477456","2049621",1,1,29,"","","1703142050000015","20041109040500","20050402050972",0
"5477457","2049621",6,1,30,"","","10054254","20031211032296","20040807040108",0
"5477458","2049622",1,2,61,"","","1703132040001075","20050201051967","20070403071663",0
"5477459","2049622",2,1,62,"","","","20070201072215","20070111061204",0
"5477460","2049623",1,2,37,"","","1703139070000052","20060908060947","20051009052435",0
"5477461","2049624",1,1,76,"","","","20060707060801","20070505071128",0
"5477462","2049625",1,1,43,"","","","20040212030821","20070605070730",0
"5477463","2049625",2,2,43,"","","","20040806041503","20061008061020",0
"5477464","2049625",3,1,8,"","170319101448","","3109-003-2002-2","3109-003-2002-1",0
"5477465","2049626",1,1,49,"","","","20070112061659","20070605072459",0
"5477466","2049626",21,1,44,"","","1703182210200228","20070201071881","20070201071635",0
"5477467","2049627",1,2,27,"","","1703132040000290","20060201061163","20061212061750",0
"5477468","2049627",18,2,26,"","","1703132050002310","20061211061776","20070403070908",0
"5477469","2049628",1,1,36,"","","1703132020003430","20070908071887","20070606071503",0
"5477470","2049629",1,2,76,"","","","20041212041089","20051010050635",0
"5477471","2049630",1,1,59,"","","","20071212070959","20060302060745",0
"5477472","2049631",1,1,23,"","","1703108180000632","20030908030660","20070807071144",0
"5477473","2049631",16,1,23,"","","","20060908062101","20060201060728",0
"5477474","2049632",1,2,81,"","","","20070403071962","20050504052128",0
"5477475","2049633",1,1,39,"","","","20061109062099","20060706061349",0
"5477476","2049634",1,2,85,"","","","20070302071317","20070112061188",0
"5477477","2049634",3,1,56,"","","1703107200000091","20061109061296","20070101070819",0
"5477478","2049635",1,1,21,"","","10054278","20040201040607","20070504070789",0
"5477479","2049636",1,2,73,"","","","20051212051274","20041110040505",0
"5477480","2049636",8,2,30,"","","1703108140001288","20060201061261","20051010051043",0
"5477481","2049637",1,2,34,"","","1703141010000053","20060403062477","20060807060793",0
"5477482","2049638",1,2,54,"","","1703180870200043","20070112061127","20070303070631",0
"5477483","2049639",1,2,45,"","","1703132020003428","20040605040061","20061210062510",0
"5477484","2049639",3,2,6,"","170993001094","","5417-182-1997-2","5417-182-1997-1",0
"5477485","2049640",1,2,23,"","","170993000987","20040504042205","20040503041127",0
"5477486","2049640",18,2,22,"","","1703177040000772","20040504042205","20050112040676",0
"5477487","2049641",1,1,34,"","","10054264","20031211032296","20040807040108",0
"5477488","2049641",2,2,31,"","","1703132010002232","20060201061584","20050201051904",0
"5477489","2049641",3,1,1,"","","","6626-038-1997-2","6626-038-1997-1",0
"5477490","2049642",1,2,76,"","","","20051212051274","20041110040505",0
"5477491","2049643",1,2,54,"","","1703128170000073","20070112061127","20070303070631",0
"5477492","2049644",1,2,57,"","","1703132020003444","20070605071753","20070605071885",0
"5477493","2049644",4,2,29,"","","","20050112042155","20050112040035",0
"5477494","2049645",1,1,26,"","","","20060201061502","20060101061931",0
"5477495","2049646",1,2,39,"","","","20060403060589","20060112050013",0
"5477496","2049647",1,1,51,"","","1703128010000420","20071009072242","20070303070084",0
"5477497","2049647",2,2,44,"","","1703108170000595","20061008061994","20050504051022",0
"5477498","2049647",3,2,7,"","170319101392","","5977-035-2002-2","5977-035-2002-1",0
"5477499","2049648",1,2,34,"","","10054260","20070907071089","20050706052443",0
"5477500","2049648",2,1,25,"","","","20070111060930","20050112042107",0
"5477501","2049649",1,1,51,"","","1703108140001291","20060403061880","20060908061751",0
"5477502","2049650",1,2,37,"","","1703181250000130","20030303032338","20061211061744",0
"5477503","2049650",7,2,73,"","","1703108180001294","20050111041116","20050402050051",0
"5477504","2049651",1,2,57,"","","","20061211061203","20061211061864",0
"5477505","2049651",6,1,48,"","","1703141140000065","20070302071332","20061110061335",0
"5477506","2049652",1,1,65,"","","","20070909070704","20071110070811",0
"5477507","2049652",2,2,58,"","","","20070112061127","20070303070631",0
"5477508","2049653",1,1,36,"","","","20070908071887","20070606071503",0
"5477509","2049654",1,1,55,"","","1703132010002232","20051211051416","20050807051023",0
"5477510","2049654",6,2,46,"","","1703132020003177","20071111072183","20051111051688",0
"5477511","2049655",1,2,39,"","","1703128010000373","20060403060589","20060112050013",0
